DEPARTURE_DATE,ARRIVAL_DATE,ARRIVAL_PLACE_ID,PLACE_NAME,VESSEL_ID,VESSEL_NAME,STORAGE_CAPACITY,INFORMATION_SOURCE_ID,PARAMETER_DETAIL,FISHERY_TYPE_ID,PARAMETER_DETAIL(human consumption type),CATCH_WEIGHT_TRIP,TAXON_ID,COMMON_NAME,CATCH_WEIGHT_SPECIES,
,15-01-2018,52,SUPE                                                        ,40813,SANTA ADELA II                                                                                                          ,430.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,67885.0000,103,"Anchoveta, anchoveta peruana, peladilla",66234.6000,
,18-01-2018,52,SUPE                                                        ,41102,"BUJAMA, BELEN                                                                                                           ",198.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,49615.0000,103,"Anchoveta, anchoveta peruana, peladilla",49231.6000,
,18-01-2018,52,SUPE                                                        ,41392,MILPAZ                                                                                                                  ,202.66,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,60360.0000,103,"Anchoveta, anchoveta peruana, peladilla",58945.3000,
,18-01-2018,52,SUPE                                                        ,42410,"POLAR XII, SAMANCO 1                                                                                                    ",368.64,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,332280.0000,103,"Anchoveta, anchoveta peruana, peladilla",332280.0000,
,18-01-2018,52,SUPE                                                        ,42845,RAFAELLA                                                                                                                ,401.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,323055.0000,103,"Anchoveta, anchoveta peruana, peladilla",323055.0000,
,18-01-2018,52,SUPE                                                        ,43138,"TASA 417, INANSA, INANSA II                                                                                             ",440.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,18118.0000,103,"Anchoveta, anchoveta peruana, peladilla",18118.0000,
,18-01-2018,52,SUPE                                                        ,40910,DANIA I                                                                                                                 ,239.40,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,68380.0000,103,"Anchoveta, anchoveta peruana, peladilla",65884.7000,
,19-01-2018,52,SUPE                                                        ,41735,"DON ROBERTH, CAPRICORNIO 10, MARAÑON 5                                                                                  ",198.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,54295.0000,103,"Anchoveta, anchoveta peruana, peladilla",54295.0000,
,19-01-2018,52,SUPE                                                        ,42999,SANTA TERESITA                                                                                                          ,44.60,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,12550.0000,103,"Anchoveta, anchoveta peruana, peladilla",12550.0000,
,19-01-2018,52,SUPE                                                        ,41829,"TASA 32, PEGASO, SAN FERMIN 3, GABRIELA IV                                                                              ",399.98,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,185475.0000,103,"Anchoveta, anchoveta peruana, peladilla",185475.0000,
,19-01-2018,52,SUPE                                                        ,41635,"CALAMAR, PIURA 3                                                                                                        ",373.40,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,21650.0000,103,"Anchoveta, anchoveta peruana, peladilla",21650.0000,
,19-01-2018,52,SUPE                                                        ,41773,"AGUILA, SUSAN IV                                                                                                        ",288.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,40870.0000,103,"Anchoveta, anchoveta peruana, peladilla",40870.0000,
,19-01-2018,52,SUPE                                                        ,42760,"NATALIE, NATALY, DENNIS, GUAÑAPE 5                                                                                      ",252.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,160665.0000,103,"Anchoveta, anchoveta peruana, peladilla",160665.0000,
,19-01-2018,52,SUPE                                                        ,42428,"TASA 418, INDEPENDENCIA  II                                                                                             ",426.37,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,50110.0000,103,"Anchoveta, anchoveta peruana, peladilla",50110.0000,
,19-01-2018,52,SUPE                                                        ,43468,SAN JUDAS II                                                                                                                                                                                            ,331.38,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,254515.0000,103,"Anchoveta, anchoveta peruana, peladilla",254515.0000,
,19-01-2018,52,SUPE                                                        ,42922,"TIBURON 2, MEGANISI, PESCO II, SAN JOSE 3, MACABI 8, MELISSA                                                                       ",251.99,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,12185.0000,103,"Anchoveta, anchoveta peruana, peladilla",12185.0000,
,20-01-2018,52,SUPE                                                        ,42428,"TASA 418, INDEPENDENCIA  II                                                                                             ",426.37,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,51875.0000,103,"Anchoveta, anchoveta peruana, peladilla",51875.0000,
,19-01-2018,52,SUPE                                                        ,40924,AMAZONAS 8                                                                                                              ,193.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,26015.0000,103,"Anchoveta, anchoveta peruana, peladilla",26015.0000,
,20-01-2018,52,SUPE                                                        ,41832,TASA 43                                                                                                                 ,399.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,65685.0000,103,"Anchoveta, anchoveta peruana, peladilla",65685.0000,
,20-01-2018,52,SUPE                                                        ,42577,"TASA 425, BRAVO 9                                                                                                       ",403.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,67875.0000,103,"Anchoveta, anchoveta peruana, peladilla",67875.0000,
,20-01-2018,52,SUPE                                                        ,41829,"TASA 32, PEGASO, SAN FERMIN 3, GABRIELA IV                                                                              ",399.98,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,66650.0000,103,"Anchoveta, anchoveta peruana, peladilla",66650.0000,
,20-01-2018,52,SUPE                                                        ,42410,"POLAR XII, SAMANCO 1                                                                                                    ",368.64,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,93100.0000,103,"Anchoveta, anchoveta peruana, peladilla",93100.0000,
,20-01-2018,52,SUPE                                                        ,41028,ISABELLA*                                                                                                               ,390.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,59505.0000,103,"Anchoveta, anchoveta peruana, peladilla",59505.0000,
,20-01-2018,52,SUPE                                                        ,41816,GRACIELA                                                                                                                ,379.08,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,267915.0000,103,"Anchoveta, anchoveta peruana, peladilla",267915.0000,
,20-01-2018,52,SUPE                                                        ,42283,ALESSANDRO,450.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,221665.0000,103,"Anchoveta, anchoveta peruana, peladilla",221665.0000,
,21-01-2018,52,SUPE                                                        ,42896,"SAN JUDAS, COQUI V, BRANCO II, JUNIN 4, BIBACO 26                                                                       ",379.95,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,93660.0000,103,"Anchoveta, anchoveta peruana, peladilla",93660.0000,
,21-01-2018,52,SUPE                                                        ,41028,ISABELLA*                                                                                                               ,390.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,102355.0000,103,"Anchoveta, anchoveta peruana, peladilla",101797.5000,
,21-01-2018,52,SUPE                                                        ,41079,"MARIA JOSE, PACHACUTEC 18                                                                                                                                                                               ",449.16,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,217350.0000,103,"Anchoveta, anchoveta peruana, peladilla",217350.0000,
,21-01-2018,52,SUPE                                                        ,42292,PATRICIA                                                                                                                ,444.82,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,142890.0000,103,"Anchoveta, anchoveta peruana, peladilla",139452.1000,
,25-01-2018,52,SUPE                                                        ,43341,"GAVILAN, CORAL, MOQUEGUA 4                                                                                              ",374.50,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,115000.0000,103,"Anchoveta, anchoveta peruana, peladilla",115000.0000,
